"";"levelName";"pathString";"word"
"1173";" ¦   ¦--6710e4cb-11e0-4882-b300-e61de681ccc8        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/be24e9d0-b32a-4c4e-ab06-1a2478a3b47e/6710e4cb-11e0-4882-b300-e61de681ccc8";"we"
"1174";" ¦   ¦--cae265ae-4153-431b-b057-290ff8179726        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/be24e9d0-b32a-4c4e-ab06-1a2478a3b47e/cae265ae-4153-431b-b057-290ff8179726";"your"
"1175";" ¦   ¦--a48880e1-ea4f-4379-8303-b00b3cd57dcb        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/be24e9d0-b32a-4c4e-ab06-1a2478a3b47e/a48880e1-ea4f-4379-8303-b00b3cd57dcb";"he"
"1176";" ¦   ¦--e7951357-9d11-4bda-a90a-f954ff4d93b5        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/be24e9d0-b32a-4c4e-ab06-1a2478a3b47e/e7951357-9d11-4bda-a90a-f954ff4d93b5";"it's"
"1177";" ¦   °--a7b0e183-2387-4411-b3d9-46a57d7f2231        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/be24e9d0-b32a-4c4e-ab06-1a2478a3b47e/a7b0e183-2387-4411-b3d9-46a57d7f2231";"not"
"1178";" ¦--d43c1b7a-a31c-49e1-a565-8828f26eb2df            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df";"good"
"1179";" ¦   ¦--b55321be-9946-43e7-a61b-dfd0cfb8419e        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/b55321be-9946-43e7-a61b-dfd0cfb8419e";"morning"
"1180";" ¦   ¦--70395c69-8c09-403d-8e8f-84975c3a5073        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/70395c69-8c09-403d-8e8f-84975c3a5073";"luck"
"1181";" ¦   ¦--17abc6f3-240d-4451-b546-41f7d0288cf9        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/17abc6f3-240d-4451-b546-41f7d0288cf9";"to"
"1182";" ¦   ¦--c26f76e4-b800-4728-87b7-dae06dfcce1f        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/c26f76e4-b800-4728-87b7-dae06dfcce1f";"day"
"1183";" ¦   ¦--a2db5869-ba65-4264-915e-6c2ff26a1b3e        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/a2db5869-ba65-4264-915e-6c2ff26a1b3e";"night"
"1184";" ¦   ¦--aa698d82-b637-47dd-92b7-fb894368e609        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/aa698d82-b637-47dd-92b7-fb894368e609";"for"
"1185";" ¦   ¦--de05c13d-cc53-4df4-aa74-34bbb76e641f        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/de05c13d-cc53-4df4-aa74-34bbb76e641f";"thing"
"1186";" ¦   ¦--dd4027f0-1f51-4cbd-814d-636666da26d5        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/dd4027f0-1f51-4cbd-814d-636666da26d5";"one"
"1187";" ¦   °--68435da9-62cb-41a7-9494-e2c2fb768fb5        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/d43c1b7a-a31c-49e1-a565-8828f26eb2df/68435da9-62cb-41a7-9494-e2c2fb768fb5";"time"
"1188";" ¦--b3d61258-e2cf-479d-8764-2677deb878c9            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9";"will"
"1189";" ¦   ¦--dec0bc6d-2110-481c-b815-c1c09a639e5e        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/dec0bc6d-2110-481c-b815-c1c09a639e5e";"be"
"1190";" ¦   ¦   °--8858f889-cb6a-4d6d-9d5f-058839d3f08c    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/dec0bc6d-2110-481c-b815-c1c09a639e5e/8858f889-cb6a-4d6d-9d5f-058839d3f08c";"a"
"1191";" ¦   ¦--ba44bf3c-be0b-4aea-996c-0f1aa7ddd96e        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/ba44bf3c-be0b-4aea-996c-0f1aa7ddd96e";"you"
"1192";" ¦   ¦--af46be2d-17e3-4144-83cd-c687350c3af1        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/af46be2d-17e3-4144-83cd-c687350c3af1";"have"
"1193";" ¦   ¦--95a1f0a4-a3c6-4623-80e0-9bad4398e694        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/95a1f0a4-a3c6-4623-80e0-9bad4398e694";"do"
"1194";" ¦   ¦--62840032-f113-4159-bc94-dc390bec0491        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/62840032-f113-4159-bc94-dc390bec0491";"never"
"1195";" ¦   ¦--9a20b5be-f0be-4996-9902-3669b76d277a        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/9a20b5be-f0be-4996-9902-3669b76d277a";"not"
"1196";" ¦   ¦--4d9a1ed2-bca6-465d-82fb-1065d6d8b760        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/4d9a1ed2-bca6-465d-82fb-1065d6d8b760";"get"
"1197";" ¦   ¦--71239db0-6b4f-423c-9c36-237da43b5295        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/71239db0-6b4f-423c-9c36-237da43b5295";"always"
"1198";" ¦   °--dcb6bc2c-0db6-436e-8650-502f4a4c52c4        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/b3d61258-e2cf-479d-8764-2677deb878c9/dcb6bc2c-0db6-436e-8650-502f4a4c52c4";"make"
"1199";" ¦--0fc35683-10c2-44eb-a044-31034ee8c7c6            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6";"day"
"1200";" ¦   ¦--a9811c1e-a9d1-4c95-8e21-8432d9b03019        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/a9811c1e-a9d1-4c95-8e21-8432d9b03019";"to"
"1201";" ¦   ¦--d9735adb-6e28-4e6a-8a77-f18b95d82fd0        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/d9735adb-6e28-4e6a-8a77-f18b95d82fd0";"of"
"1202";" ¦   ¦--dc3f9ab9-ac90-4ffd-8bbd-efce9579f5ac        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/dc3f9ab9-ac90-4ffd-8bbd-efce9579f5ac";"in"
"1203";" ¦   ¦--07a72817-97ee-4db0-8477-01f07831377b        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/07a72817-97ee-4db0-8477-01f07831377b";"i"
"1204";" ¦   ¦--51cf7fb5-3d53-45fc-8279-8d4fea057ba5        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/51cf7fb5-3d53-45fc-8279-8d4fea057ba5";"and"
"1205";" ¦   ¦--73fd087d-d080-45b2-9868-2528378e6c6b        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/73fd087d-d080-45b2-9868-2528378e6c6b";"for"
"1206";" ¦   ¦--02955ec1-4e34-4c07-9f65-ab132eae762f        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/02955ec1-4e34-4c07-9f65-ab132eae762f";"is"
"1207";" ¦   ¦--f6ecfacf-ecdf-4ab9-b457-b5c57b3ef533        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/f6ecfacf-ecdf-4ab9-b457-b5c57b3ef533";"at"
"1208";" ¦   ¦--5ca0864c-9896-4975-80df-9d34fe9b2287        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/5ca0864c-9896-4975-80df-9d34fe9b2287";"today"
"1209";" ¦   °--cabf5ebe-6a11-4f9b-ac65-f8ffea20a045        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/0fc35683-10c2-44eb-a044-31034ee8c7c6/cabf5ebe-6a11-4f9b-ac65-f8ffea20a045";"with"
"1210";" ¦--043cf75e-8e85-46dd-99fd-4b7f60949b94            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94";"about"
"1211";" ¦   ¦--4e816fe7-e203-4bdb-bd8e-bad3d45efd02        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/4e816fe7-e203-4bdb-bd8e-bad3d45efd02";"the"
"1212";" ¦   ¦--d151acde-4d30-48aa-96c0-3e0c3aa60ed6        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/d151acde-4d30-48aa-96c0-3e0c3aa60ed6";"to"
"1213";" ¦   ¦--6c411e5a-d635-4154-af50-5b550ced746f        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/6c411e5a-d635-4154-af50-5b550ced746f";"it"
"1214";" ¦   ¦--440a6282-a998-4e94-946d-c686e902e960        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/440a6282-a998-4e94-946d-c686e902e960";"you"
"1215";" ¦   ¦--586215bf-927f-4579-90b9-9c7b4ec66edb        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/586215bf-927f-4579-90b9-9c7b4ec66edb";"a"
"1216";" ¦   ¦--33df4ac7-ce62-48ec-890a-76bf94bad550        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/33df4ac7-ce62-48ec-890a-76bf94bad550";"that"
"1217";" ¦   ¦--c23b11f1-85ba-4a30-ac8e-33355d6dd85a        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/c23b11f1-85ba-4a30-ac8e-33355d6dd85a";"this"
"1218";" ¦   ¦--cc9f346a-6ce5-4c85-b91b-1c05ed21e981        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/cc9f346a-6ce5-4c85-b91b-1c05ed21e981";"your"
"1219";" ¦   ¦--008c38f6-e544-4651-a606-2272bf9b607a        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/008c38f6-e544-4651-a606-2272bf9b607a";"how"
"1220";" ¦   ¦--b8625605-8a29-485a-803c-7bf71a9185ab        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/b8625605-8a29-485a-803c-7bf71a9185ab";"me"
"1221";" ¦   °--5c1fbe76-4d09-435e-a0fa-89950cb980a6        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/043cf75e-8e85-46dd-99fd-4b7f60949b94/5c1fbe76-4d09-435e-a0fa-89950cb980a6";"my"
"1222";" ¦--ce5d3885-ebfb-4c10-8a54-1fb2f27242c0            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0";"can"
"1223";" ¦   ¦--6ec73ebc-dd6a-4393-9396-bd992e4ca1b2        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/6ec73ebc-dd6a-4393-9396-bd992e4ca1b2";"you"
"1224";" ¦   ¦--caee23cd-99e2-49ed-8420-3efb476c3ae0        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/caee23cd-99e2-49ed-8420-3efb476c3ae0";"i"
"1225";" ¦   ¦--b3152227-e46f-4bc1-8a75-99e069e68813        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/b3152227-e46f-4bc1-8a75-99e069e68813";"be"
"1226";" ¦   ¦--15d8f031-b094-40e4-bc12-c7e74fcd5d1a        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/15d8f031-b094-40e4-bc12-c7e74fcd5d1a";"do"
"1227";" ¦   ¦--14de757f-479b-4532-bb1b-2425431c45b8        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/14de757f-479b-4532-bb1b-2425431c45b8";"get"
"1228";" ¦   ¦--d067eb57-12bd-421a-b6e0-597d9e9db597        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/d067eb57-12bd-421a-b6e0-597d9e9db597";"we"
"1229";" ¦   ¦--614206ff-af66-4566-8ced-d02b99cbef1e        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/614206ff-af66-4566-8ced-d02b99cbef1e";"make"
"1230";" ¦   ¦--8e73d929-3c0c-4397-9869-f2c3fd56d8ad        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/8e73d929-3c0c-4397-9869-f2c3fd56d8ad";"help"
"1231";" ¦   ¦--997169e9-4c39-4481-96ed-05664a675fda        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/997169e9-4c39-4481-96ed-05664a675fda";"see"
"1232";" ¦   ¦--f6e59016-9a07-48b1-a1c2-1724a53e3b43        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/f6e59016-9a07-48b1-a1c2-1724a53e3b43";"go"
"1233";" ¦   °--92c0a677-06a4-4ed5-b553-257d0505c35e        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/ce5d3885-ebfb-4c10-8a54-1fb2f27242c0/92c0a677-06a4-4ed5-b553-257d0505c35e";"u"
"1234";" ¦--02cc22e2-5ced-46b3-84b7-8d034a6b56df            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df";"thanks"
"1235";" ¦   ¦--d7c7f641-add7-42cd-98a7-2e008fcc3602        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/d7c7f641-add7-42cd-98a7-2e008fcc3602";"for"
"1236";" ¦   ¦   ¦--e65ba5f2-d1c9-4597-8a18-744c658cbd75    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/d7c7f641-add7-42cd-98a7-2e008fcc3602/e65ba5f2-d1c9-4597-8a18-744c658cbd75";"the"
"1237";" ¦   ¦   ¦   ¦--f545a156-8bd9-424d-86f6-9ec901192370";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/d7c7f641-add7-42cd-98a7-2e008fcc3602/e65ba5f2-d1c9-4597-8a18-744c658cbd75/f545a156-8bd9-424d-86f6-9ec901192370";"follow"
"1238";" ¦   ¦   ¦   °--5e82ae79-fb40-4ac9-9be7-9d5f593c964a";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/d7c7f641-add7-42cd-98a7-2e008fcc3602/e65ba5f2-d1c9-4597-8a18-744c658cbd75/5e82ae79-fb40-4ac9-9be7-9d5f593c964a";"rt"
"1239";" ¦   ¦   ¦--7507c8d9-788a-4dc0-80b6-e213d17109bf    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/d7c7f641-add7-42cd-98a7-2e008fcc3602/7507c8d9-788a-4dc0-80b6-e213d17109bf";"following"
"1240";" ¦   ¦   ¦--37910c18-9cb6-441c-965f-d8638edfe1cb    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/d7c7f641-add7-42cd-98a7-2e008fcc3602/37910c18-9cb6-441c-965f-d8638edfe1cb";"sharing"
"1241";" ¦   ¦   °--474c4700-5989-430f-a96a-6a238d736799    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/d7c7f641-add7-42cd-98a7-2e008fcc3602/474c4700-5989-430f-a96a-6a238d736799";"your"
"1242";" ¦   ¦--ba3ab360-8e48-47cd-b4cd-85116e7275b9        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/ba3ab360-8e48-47cd-b4cd-85116e7275b9";"to"
"1243";" ¦   ¦--3c4bca48-7827-4059-903b-cef86bf9db86        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/3c4bca48-7827-4059-903b-cef86bf9db86";"so"
"1244";" ¦   °--203e2c4a-5db6-41ad-ae44-429236b3128e        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/02cc22e2-5ced-46b3-84b7-8d034a6b56df/203e2c4a-5db6-41ad-ae44-429236b3128e";"i"
"1245";" ¦--279b931d-113c-4076-874a-7c48d1c0fa04            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/279b931d-113c-4076-874a-7c48d1c0fa04";"rt"
"1246";" ¦   ¦--a1ff3639-f951-4ae3-b6e1-8267e8f8c2c0        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/279b931d-113c-4076-874a-7c48d1c0fa04/a1ff3639-f951-4ae3-b6e1-8267e8f8c2c0";"i"
"1247";" ¦   ¦--91e46008-c1af-497e-b9b5-46905f7f2c60        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/279b931d-113c-4076-874a-7c48d1c0fa04/91e46008-c1af-497e-b9b5-46905f7f2c60";"if"
"1248";" ¦   ¦--5d6a13c4-fa19-4a6c-b3a8-83ac97f73efc        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/279b931d-113c-4076-874a-7c48d1c0fa04/5d6a13c4-fa19-4a6c-b3a8-83ac97f73efc";"the"
"1249";" ¦   °--ffa80428-1a3a-49e0-a1da-2f688724dce3        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/279b931d-113c-4076-874a-7c48d1c0fa04/ffa80428-1a3a-49e0-a1da-2f688724dce3";"rt"
"1250";" ¦--4c661192-bd5e-458c-ba83-2180c70f8956            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956";"it's"
"1251";" ¦   ¦--5d72134c-1299-4bbf-b0b0-63de58f8bd6a        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/5d72134c-1299-4bbf-b0b0-63de58f8bd6a";"a"
"1252";" ¦   ¦--ce6eb643-9c87-40f7-a6ac-b59100c3c506        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/ce6eb643-9c87-40f7-a6ac-b59100c3c506";"not"
"1253";" ¦   ¦--9e5c76eb-ab18-4c83-90ed-25755cc46e7f        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/9e5c76eb-ab18-4c83-90ed-25755cc46e7f";"the"
"1254";" ¦   ¦--92980b5d-431d-4674-8f7f-d580a613303a        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/92980b5d-431d-4674-8f7f-d580a613303a";"been"
"1255";" ¦   ¦--f605902b-3a00-4967-956c-67b8e89e3db5        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/f605902b-3a00-4967-956c-67b8e89e3db5";"like"
"1256";" ¦   ¦--ef6b1403-45cd-47fb-823b-7845abe5eb83        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/ef6b1403-45cd-47fb-823b-7845abe5eb83";"all"
"1257";" ¦   ¦--057a4471-979f-4c47-89b7-ca29377c77dd        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/057a4471-979f-4c47-89b7-ca29377c77dd";"just"
"1258";" ¦   ¦--b4e09aea-ac61-4a79-8f88-e942f36e8b1b        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/b4e09aea-ac61-4a79-8f88-e942f36e8b1b";"so"
"1259";" ¦   ¦--2504794b-8175-482f-b99a-b25f056e27ed        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/2504794b-8175-482f-b99a-b25f056e27ed";"time"
"1260";" ¦   °--abad0c97-3d99-4c77-93b6-1b2c6459ef32        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/4c661192-bd5e-458c-ba83-2180c70f8956/abad0c97-3d99-4c77-93b6-1b2c6459ef32";"going"
"1261";" ¦--36c9908c-33f9-4009-8b3d-10137d4cc128            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/36c9908c-33f9-4009-8b3d-10137d4cc128";"now"
"1262";" ¦   ¦--2e0fe2b6-fcd9-45ec-96ab-150233a73c55        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/36c9908c-33f9-4009-8b3d-10137d4cc128/2e0fe2b6-fcd9-45ec-96ab-150233a73c55";"i"
"1263";" ¦   ¦--273f9dd4-0d71-4190-bdc1-9972f390ed3a        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/36c9908c-33f9-4009-8b3d-10137d4cc128/273f9dd4-0d71-4190-bdc1-9972f390ed3a";"that"
"1264";" ¦   ¦--a851ede1-2bde-4784-9433-a460b956108d        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/36c9908c-33f9-4009-8b3d-10137d4cc128/a851ede1-2bde-4784-9433-a460b956108d";"i'm"
"1265";" ¦   ¦--996b4068-5a6b-4f02-8c02-4a39d11c4030        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/36c9908c-33f9-4009-8b3d-10137d4cc128/996b4068-5a6b-4f02-8c02-4a39d11c4030";"and"
"1266";" ¦   °--7e723d6b-6eff-43ec-9794-cc340247d5cd        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/36c9908c-33f9-4009-8b3d-10137d4cc128/7e723d6b-6eff-43ec-9794-cc340247d5cd";"on"
"1267";" ¦--5041c0df-7d98-45c4-8960-b2e11d9a7d84            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/5041c0df-7d98-45c4-8960-b2e11d9a7d84";"from"
"1268";" ¦   ¦--d468621b-0d9a-4679-859e-ed05a610c9ed        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/5041c0df-7d98-45c4-8960-b2e11d9a7d84/d468621b-0d9a-4679-859e-ed05a610c9ed";"the"
"1269";" ¦   ¦--0d2112a4-bce5-4df1-9e4b-3451b9ccf9e7        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/5041c0df-7d98-45c4-8960-b2e11d9a7d84/0d2112a4-bce5-4df1-9e4b-3451b9ccf9e7";"a"
"1270";" ¦   ¦--8869a5d2-080f-43d7-86f9-9e3a123435b2        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/5041c0df-7d98-45c4-8960-b2e11d9a7d84/8869a5d2-080f-43d7-86f9-9e3a123435b2";"my"
"1271";" ¦   ¦--04436e42-e7bf-41c7-ab1e-52e0dc02f1fa        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/5041c0df-7d98-45c4-8960-b2e11d9a7d84/04436e42-e7bf-41c7-ab1e-52e0dc02f1fa";"you"
"1272";" ¦   ¦--cc793eda-aad7-43d0-ac4c-bfbc42b14e13        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/5041c0df-7d98-45c4-8960-b2e11d9a7d84/cc793eda-aad7-43d0-ac4c-bfbc42b14e13";"your"
"1273";" ¦   °--d922ce9b-eaef-4001-bfcf-5c9322e58651        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/5041c0df-7d98-45c4-8960-b2e11d9a7d84/d922ce9b-eaef-4001-bfcf-5c9322e58651";"me"
"1274";" ¦--bc203ac7-6285-41b4-8181-f54ad06a8895            ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895";"one"
"1275";" ¦   ¦--0b32a950-59f4-41a2-a82d-19888930d892        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895/0b32a950-59f4-41a2-a82d-19888930d892";"of"
"1276";" ¦   ¦   ¦--e7b81118-44e1-42ae-a7f4-1c39c2b64c9a    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895/0b32a950-59f4-41a2-a82d-19888930d892/e7b81118-44e1-42ae-a7f4-1c39c2b64c9a";"the"
"1277";" ¦   ¦   ¦--bdb6f8f7-1bb4-4c22-b017-6aeacc79697e    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895/0b32a950-59f4-41a2-a82d-19888930d892/bdb6f8f7-1bb4-4c22-b017-6aeacc79697e";"my"
"1278";" ¦   ¦   °--ee0af8e7-ff36-4967-b664-766e3ea9ac77    ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895/0b32a950-59f4-41a2-a82d-19888930d892/ee0af8e7-ff36-4967-b664-766e3ea9ac77";"those"
"1279";" ¦   ¦--f7daa1fa-8eb9-482e-a8cb-5c5b883d4748        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895/f7daa1fa-8eb9-482e-a8cb-5c5b883d4748";"day"
"1280";" ¦   ¦--83cd4ab8-ea40-440e-a2c9-3ae20c48b59c        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895/83cd4ab8-ea40-440e-a2c9-3ae20c48b59c";"more"
"1281";" ¦   ¦--f9cedc01-6667-49b1-a3f2-f700695066cb        ";"4ed8cec1-d8fc-4045-b44f-811af84983d2/bc203ac7-6285-41b4-8181-f54ad06a8895/f9cedc01-6667-49b1-a3f2-f700695066cb";"is"
